Text1,Text2,Class,GroupId,RowInGroup
"The Pilot shall be able to fly the UAV in bi-direction with respect to the UAV's ""forward looking"" position.","Communications between the flight, operations department, and platform shall be secure against viruses.",Neutral,571,5
"The Pilot shall be able to fly the UAV in bi-direction with respect to the UAV's ""forward looking"" position.",Remote surveillance should support a mission of up to 3 hours without a recharge,Neutral,571,6
The Pilot shall not rotate the UAV independently from its direction of travel.,The Pilot shall be allowed rotate the UAV independent of the direction of travel.,Conflict,572,1
The Pilot shall not rotate the UAV independently from its direction of travel.,The Pilot shall rotate the UAV dependening on its direction of travel.,Conflict,572,2
The Pilot shall not rotate the UAV independently from its direction of travel.,The Pilot can rotate the UAV independently from its current direction of travel.,Conflict,572,3
The Pilot shall not rotate the UAV independently from its direction of travel.,The Pilot shall be able to rotate the UAV by +/-90 degrees with respect to its direction of travel.,Conflict,572,4
The Pilot shall not rotate the UAV independently from its direction of travel.,"The Pilot controller shall be able to define, upload, initiation, follow, and terminate a flight plan to the Hummingbird consisting of a set of waypoints within the flight range of the Hummingbird.",Neutral,572,5
The Pilot shall not rotate the UAV independently from its direction of travel.,"Communication among the flight, operations elements, and platform shall be secure for hacking and eavesdropping.",Neutral,572,6
"The Pilot shall be able to set the zoom, aim and focus of the UAV camera in virtual-time.","The Pilot shall be able to adjust the zoom, aim and focus of the UAV camera in real-time.",Conflict,573,1
"The Pilot shall be able to set the zoom, aim and focus of the UAV camera in virtual-time.","The Pilot shall be able to set the zoom, aim and focus of the UAV camera before flight.",Conflict,573,2
"The Pilot shall be able to set the zoom, aim and focus of the UAV camera in virtual-time.","The Pilot should be able to set the zoom, aim and focus of the camera in real-time.",Conflict,573,3
"The Pilot shall be able to set the zoom, aim and focus of the UAV camera in virtual-time.","The Pilot shall be able to set the zoom, aim and focus of the UAV camera with no more than 3-second delay.",Conflict,573,4
"The Pilot shall be able to set the zoom, aim and focus of the UAV camera in virtual-time.",The UAV shall be able to transmit video feed to the Pilot and up to 10 separate UAV Viewer devices.,Neutral,573,5
"The Pilot shall be able to set the zoom, aim and focus of the UAV camera in virtual-time.",The viewer is incapable of chaninging the flight or camera functions of the UAV,Neutral,573,6
"The Pilot controller shall detect instances of communication loss and manually reconnect, if possible.",The Pilot controller shall discover instances of communication loss and automatically reconnect,Conflict,481,10
"The Pilot controller shall detect instances of communication loss and manually reconnect, if possible.",The UAV shall detect instances of communication loss,Conflict,481,11
"The Pilot controller shall detect instances of communication loss and manually reconnect, if possible.","The Pilot controller shall detect any communication loss and automatically reconnect, if possible.",Conflict,481,12
"The Pilot controller shall detect instances of communication loss and manually reconnect, if possible.",The Pilot controller shall detect instances of communication loss and automatically reconnect.,Conflict,481,13
"The Pilot controller shall detect instances of communication loss and manually reconnect, if possible.",The Pilot controller shall detect instances of communication loss and ask the user to reconnect. ,Neutral,481,14
"The Pilot controller shall detect instances of communication loss and manually reconnect, if possible.",The UAV shall land autonomously when Pilot communication is lost and the estimated flight time remaining is less than 5 minutes.,Neutral,481,15
The Pilot controller shall connect or disconnect to at most one Hummingbird in a secure fashion at allotted time.,The Pilot controller shall connect or disconnect to not more than one Hummingbird in a secure fashion.,Conflict,574,1
The Pilot controller shall connect or disconnect to at most one Hummingbird in a secure fashion at allotted time.,The Pilot controller shall connect/disconnect to at least one Hummingbird in a secure fashion at any time.,Conflict,574,2
The Pilot controller shall connect or disconnect to at most one Hummingbird in a secure fashion at allotted time.,The Pilot controller shall securely connect/disconnect to no more than one Hummingbird at any time.,Conflict,574,3
The Pilot controller shall connect or disconnect to at most one Hummingbird in a secure fashion at allotted time.,The Pilot controller shall connect or disconnect to at most three Hummingbirds in a secure fashion at any time.,Conflict,574,4
The Pilot controller shall connect or disconnect to at most one Hummingbird in a secure fashion at allotted time.,The aircrafts's direction of flight shall be independent of its yaw (horizontal rotational orientation).,Neutral,574,5
The Pilot controller shall connect or disconnect to at most one Hummingbird in a secure fashion at allotted time.,Two adults shall be able to lift and carry the UAV with opposing carrier handles,Neutral,574,6
"The Pilot controller only shall be able to define, upload, initiation, follow, or terminate a flight plan to the Hummingbird consisting of a set of waypoints within the flight range of the Hummingbird.","The Pilot controller shall be able to define, upload, initiate, follow, and terminate a flight plan to the Hummingbird consisting of a set of way points within Hummingbird's flight range.",Conflict,575,1
"The Pilot controller only shall be able to define, upload, initiation, follow, or terminate a flight plan to the Hummingbird consisting of a set of waypoints within the flight range of the Hummingbird.","The Pilot controller shall be able to define, upload, initiation a flight plan to the Hummingbird consisting of a set of waypoints within the flight range of the Hummingbird.",Conflict,575,2
"The Pilot controller only shall be able to define, upload, initiation, follow, or terminate a flight plan to the Hummingbird consisting of a set of waypoints within the flight range of the Hummingbird.","The Pilot controller shall be able to define, upload, initiate, follow, and terminate a Hummingbird flight plan consisting of a set of waypoints within the flight range of the Hummingbird.",Conflict,575,3
"The Pilot controller only shall be able to define, upload, initiation, follow, or terminate a flight plan to the Hummingbird consisting of a set of waypoints within the flight range of the Hummingbird.","The Pilot controller shall be able to define, upload, initiate, follow, and terminate a flight plan to the Hummingbird consisting of a set of waypoints that extend up to 5 miles beyond the flight range of the Hummingbird.",Conflict,575,4
"The Pilot controller only shall be able to define, upload, initiation, follow, or terminate a flight plan to the Hummingbird consisting of a set of waypoints within the flight range of the Hummingbird.",The Aviary shall remotely monitor from the air locations extending up to 25 miles of the target.,Neutral,575,5
"The Pilot controller only shall be able to define, upload, initiation, follow, or terminate a flight plan to the Hummingbird consisting of a set of waypoints within the flight range of the Hummingbird.",The UAV shall only transmit information to registered devices.,Neutral,575,6
The Pilot controller cannot request the Hummingbird to return to its starting position autonomously.,The Pilot controller shall be able to request the Hummingbird to return to its initial position automatically.,Conflict,576,1
The Pilot controller cannot request the Hummingbird to return to its starting position autonomously.,The Pilot controller shall be able to request the Hummingbird to return to its starting position manually.,Conflict,576,2
The Pilot controller cannot request the Hummingbird to return to its starting position autonomously.,The Pilot controller shall be able to request the Hummingbird automatically return to its starting position.,Conflict,576,3
The Pilot controller cannot request the Hummingbird to return to its starting position autonomously.,The Pilot controller shall be able to initiate an autonomous return of the Hummingbird to its starting position.,Conflict,576,4
The Pilot controller cannot request the Hummingbird to return to its starting position autonomously.,The camera shall be able to point directly underneath the Hummingbird and to at least 160 degrees in all directions from pointing directly down.,Neutral,576,5
The Pilot controller cannot request the Hummingbird to return to its starting position autonomously.,The UAV visual feed shall be free of motion artifacts for fast and moderate speed elements in its visual field.,Neutral,576,6
The aircraft can be called the Flame Thrower,The aircraft should be called the Hummingbird,Conflict,577,1
The aircraft can be called the Flame Thrower,The aircraft shall be known as the Blackbird.,Conflict,577,2
The aircraft can be called the Flame Thrower,This aircraft is called the Hummingbird.,Conflict,577,3
The aircraft can be called the Flame Thrower,The aircraft shall be known as the Chicken Hawk.,Conflict,577,4
The aircraft can be called the Flame Thrower,"Communication among the flight, operations elements, and platform shall be secure for hacking and eavesdropping.",Neutral,577,5
The aircraft can be called the Flame Thrower,"Communication among the flight, operations elements, and platform shall prevent hacking or eavesdropping.",Neutral,577,6
The UAV shall be able to fly above an average 70 boxes,The UAV shall be able to fly above a 70 story building,Conflict,578,1
The UAV shall be able to fly above an average 70 boxes,The UAV shall be able to fly above an average 50 story building,Conflict,578,2
The UAV shall be able to fly above an average 70 boxes,The Hummingbird shall be able to fly above an average 70 story building,Conflict,578,3
The UAV shall be able to fly above an average 70 boxes,The UAV shall be able to fly above an average 100 story building,Conflict,578,4
The UAV shall be able to fly above an average 70 boxes,"Communication among the flight, operations elements, and platform shall be available to everyone",Neutral,578,5
The UAV shall be able to fly above an average 70 boxes,The camera shall be able to point directly underneath the Hummingbird and up to 60 degrees in all directions from pointing directly down.,Neutral,578,6
The UAV's direction of flight shall be independent of its yaw (vertical rotational orientation).,The UAV's direction of flight shall be independent of its horizontal rotational orientation (yaw).,Conflict,579,1
The UAV's direction of flight shall be independent of its yaw (vertical rotational orientation).,The UAV's direction of flight depends on the orientation of its yaw.,Conflict,579,2
The UAV's direction of flight shall be independent of its yaw (vertical rotational orientation).,The UAV's direction of flight is independent of its yaw (horizontal rotational orientation).,Conflict,579,3
The UAV's direction of flight shall be independent of its yaw (vertical rotational orientation).,The UAV's direction of flight shall be within 10 degrees of its yaw (horizontal rotational orientation).,Conflict,579,4
The UAV's direction of flight shall be independent of its yaw (vertical rotational orientation).,The plane will be called the Hummingbird. ,Neutral,579,5
The UAV's direction of flight shall be independent of its yaw (vertical rotational orientation).,The Aviary shall provide a remote surveillance from the air of a location within 40 Km of the origin.,Neutral,579,6
The UAV's range of flight has to be under 20 feet,The UAV flight range has to always be above 20 miles,Conflict,580,1
The UAV's range of flight has to be under 20 feet,The UAV flight range shall be no more than 20 miles.,Conflict,580,2
The UAV's range of flight has to be under 20 feet,The UAV flight range shall be at least 20 miles.,Conflict,580,3
The UAV's range of flight has to be under 20 feet,The UAV flight range shall be no less than 50 miles.,Conflict,580,4
The UAV's range of flight has to be under 20 feet,The Pilot shall be able to rotate the UAV by +/-90 degrees with respect to its direction of travel.,Neutral,580,5
The UAV's range of flight has to be under 20 feet,The Pilot controller shall be able to request the Hummingbird to return to its starting position autonomously.,Neutral,580,6
The maximum time to fly a round trip of 40 miles shall be less than 60 minutes under ideal conditions.,The least time to fly a round trip of 40 miles shall be less than 60 minutes under ideal conditions.,Conflict,581,1
The maximum time to fly a round trip of 40 miles shall be less than 60 minutes under ideal conditions.,The minimum time to fly a round trip of 40 miles shall be more than 60 minutes.,Conflict,581,2
The maximum time to fly a round trip of 40 miles shall be less than 60 minutes under ideal conditions.,The minimum time to fly a round trip of 40 miles shall be no more than 60 minutes under ideal conditions.,Conflict,581,3
The maximum time to fly a round trip of 40 miles shall be less than 60 minutes under ideal conditions.,The minimum time to fly a round trip of 100 miles shall be less than 120 minutes under worst conditions.,Conflict,581,4
The maximum time to fly a round trip of 40 miles shall be less than 60 minutes under ideal conditions.,The UAV shall only receive information from authenticated devices. ,Neutral,581,5
The maximum time to fly a round trip of 40 miles shall be less than 60 minutes under ideal conditions.,The minimum time to fly a round trip of 40 miles shall be less than 60 minutes under any conditions.,Neutral,581,6
"The UAV shall maintain attitude (roll, pitch, and yaw) in the presence of moderate to high winds.","The UAV shall maintain attitude (roll, pitch, and yaw) in the presence of moderate to low breeze.",Conflict,582,1
"The UAV shall maintain attitude (roll, pitch, and yaw) in the presence of moderate to high winds.","The UAV shall maintain attitude (roll, pitch, and yaw) in the presence of moderate to high winds.",Conflict,582,2
"The UAV shall maintain attitude (roll, pitch, and yaw) in the presence of moderate to high winds.","The UAV shall maintain its attitude (roll, pitch, and yaw) in the presence of low to moderate wind speed.",Conflict,582,3
"The UAV shall maintain attitude (roll, pitch, and yaw) in the presence of moderate to high winds.","The UAV shall maintain attitude (roll, pitch, and yaw) in the presence of Class 2 Hurricane winds.",Conflict,582,4
"The UAV shall maintain attitude (roll, pitch, and yaw) in the presence of moderate to high winds.",All UAV data transmission must be secure against all unauthorized access.,Neutral,582,5
"The UAV shall maintain attitude (roll, pitch, and yaw) in the presence of moderate to high winds.",An average person shall be able to lift and carry the UAV.,Neutral,582,6
"The UAV shall send real-time altitude-below-floor information to the Pilot to facilitate landing, take off and object avoidance.","The UAV shall send real-time altitude-above-floor information to the Pilot to organize landings, take offs, and object avoidance.",Conflict,583,1
"The UAV shall send real-time altitude-below-floor information to the Pilot to facilitate landing, take off and object avoidance.","The UAV shall send delayed altitude-above-floor information to the Pilot to facilitate landing, take off and object avoidance.",Conflict,583,2
"The UAV shall send real-time altitude-below-floor information to the Pilot to facilitate landing, take off and object avoidance.","The UAV shall send real-time altitude information to the Pilot in order to land, take off, and avoid objects.",Conflict,583,3
"The UAV shall send real-time altitude-below-floor information to the Pilot to facilitate landing, take off and object avoidance.","The UAV shall send altitude-above-floor information, with no more than 3-second delay, to the Pilot to facilitate landing, take off and object avoidance.",Conflict,583,4
"The UAV shall send real-time altitude-below-floor information to the Pilot to facilitate landing, take off and object avoidance.","TheAviary is a system of systems consisting of a pilot controller (known as the Bird Lover), a UAV (known as thePheasant), and up to 4 Viewers (apps running on smart phones or computers).",Neutral,583,5
"The UAV shall send real-time altitude-below-floor information to the Pilot to facilitate landing, take off and object avoidance.",The Aviary shall provide a remote surveillance from the air of a location within 32.19 Km of the origin.,Neutral,583,6
The UAV shall land automatically when Pilot communication is lost and the estimated flight time remaining is a little over 5 minutes.,The UAV shall land autonomously when Pilot communication is lost and the estimated flight time remaining is less than 5 minutes.,Conflict,584,1
The UAV shall land automatically when Pilot communication is lost and the estimated flight time remaining is a little over 5 minutes.,The UAV shall land automatically when Pilot communication is lost or the estimated flight time remaining is less than 5 minutes.,Conflict,584,2
The UAV shall land automatically when Pilot communication is lost and the estimated flight time remaining is a little over 5 minutes.,The UAV must automatically land when communication with the Pilot is lost and the estimated flight time remaining is no more than 5 minutes.,Conflict,584,3
The UAV shall land automatically when Pilot communication is lost and the estimated flight time remaining is a little over 5 minutes.,The UAV shall land automatically when Pilot communication is lost and the estimated flight time remaining is less than 2 minutes.,Conflict,584,4
The UAV shall land automatically when Pilot communication is lost and the estimated flight time remaining is a little over 5 minutes.,"The UAV shall communicate with the Pilot Controller, with 4 Viewers observing.",Neutral,584,5
The UAV shall land automatically when Pilot communication is lost and the estimated flight time remaining is a little over 5 minutes.,The UAV shall send the Pilot real-time information about directions that impact the mission.,Neutral,584,6
The UAV shall be able to manually a flight plan consisting of a set of waypoints within its range and flight capabilities.,The UAV shall automatically determine a flight plan consisting of set of waypoints within its range and flight capabilities.,Conflict,585,1
The UAV shall be able to manually a flight plan consisting of a set of waypoints within its range and flight capabilities.,The UAV shall be able to manually follow a flight plan consisting of a set of waypoints.,Conflict,585,2
The UAV shall be able to manually a flight plan consisting of a set of waypoints within its range and flight capabilities.,The UAV shall be able to automatically follow a flight plan consisting of a set of waypoints within its range and flight capabilities.,Conflict,585,3
The UAV shall be able to manually a flight plan consisting of a set of waypoints within its range and flight capabilities.,The UAV shall be able to autonomously perform a flight plan consisting of a set of waypoints that extend no more than 5 miles beyond its range and flight capabilities.,Conflict,585,4
The UAV shall be able to manually a flight plan consisting of a set of waypoints within its range and flight capabilities.,"The UAV Viewer (also known as the ""Viewer"") shall connect to the UAV in a secure fashion.",Neutral,585,5
The UAV shall be able to manually a flight plan consisting of a set of waypoints within its range and flight capabilities.,The Viewer shall be able to control the flight or camera functions of the UAV.,Neutral,585,6
The UAV shall be able to return to its final position autonomously upon receiving a command from the Pilot or when a definable event has occurred.,The UAV shall be able to return to its initial position automatically upon receiving a command from the Pilot or when a definable event occurrs,Conflict,586,1
The UAV shall be able to return to its final position autonomously upon receiving a command from the Pilot or when a definable event has occurred.,The UAV shall return to its starting position autonomously upon receiving a command from the Pilot.,Conflict,586,2
The UAV shall be able to return to its final position autonomously upon receiving a command from the Pilot or when a definable event has occurred.,"The UAV shall automatically return to its starting position after receiving a command from the Pilot, or a definable event has occurred.",Conflict,586,3
The UAV shall be able to return to its final position autonomously upon receiving a command from the Pilot or when a definable event has occurred.,The UAV shall be able to return to the final position in its flight plan autonomously upon receiving a command from the Pilot or when a definable event has occurred.,Conflict,586,4
The UAV shall be able to return to its final position autonomously upon receiving a command from the Pilot or when a definable event has occurred.,"The Pilot shall be able to fly the UAV in all directions originating from the UAV's ""backword looking"" position.",Neutral,586,5
The UAV shall be able to return to its final position autonomously upon receiving a command from the Pilot or when a definable event has occurred.,All Pilot communication with the UAV shall require a secure connections and shall not be protected against snooping nor other forms of unauthorized access.,Neutral,586,6
The UAV shall accept commands from any Pilot controller,The UAV only accepts commands from a verified Pilot controller,Conflict,587,1
The UAV shall accept commands from any Pilot controller,The UAV shall accept commands from any Pilot controller.,Conflict,587,2
The UAV shall accept commands from any Pilot controller,"The UAV must only accept commands from an authenticated Pilot controller, else error.",Conflict,587,3
The UAV shall accept commands from any Pilot controller,The UAV shall accept commands from any Pilot controller that requests connection.,Conflict,587,4
The UAV shall accept commands from any Pilot controller,The Pilot shall be able to control the speed of flight from 0 to maximum speed in a vertical direction in a smooth fashion.,Neutral,587,5
The UAV shall accept commands from any Pilot controller,The Pilot controller shall be able to download a flight plan from the Hummingbird consisting of a set of waypoints within the flight range of the Hummingbird.,Neutral,587,6
The UAV may transmit data to unknown devices,The UAV may not transmit data to unauthenticated devices,Conflict,588,1
The UAV may transmit data to unknown devices,The UAV shall transmit information to all devices.,Conflict,588,2
The UAV may transmit data to unknown devices,The UAV shall only transmit information to authenticated and approved devices.,Conflict,588,3
The UAV may transmit data to unknown devices,The UAV shall transmit information to any device that requests connection.,Conflict,588,4
The UAV may transmit data to unknown devices,The UAV shall accept commands from an authenticated Pilot controller or a Viewer.,Neutral,588,5
The UAV may transmit data to unknown devices,The UAV shall fully charge in less than 200 minutes.,Neutral,588,6
Some UAV data can be transmitted to unauthorized data,All UAV data transmission shall be secure from unauthorized access.,Conflict,589,1
Some UAV data can be transmitted to unauthorized data,All UAV data transmission shall be secure against all access.,Conflict,589,2
Some UAV data can be transmitted to unauthorized data,All UAV data transmission must be secure against all unauthorized access.,Conflict,589,3
Some UAV data can be transmitted to unauthorized data,All UAV data transmission shall be be open to access by unauthorized access.,Conflict,589,4
Some UAV data can be transmitted to unauthorized data,Remote surveillance should support a mission of at maximum 2 hours without a recharge,Neutral,589,5
Some UAV data can be transmitted to unauthorized data,The UAV shall be able to autonomously a flight plan consisting of a set of waypoints within its range and flight capabilities.,Neutral,589,6
The UAV shall send the Pilot real-time information about directions that impact the mission.,The UAV shall send the Pilot real-time information about any problems that occur during mission.,Conflict,590,1
The UAV shall send the Pilot real-time information about directions that impact the mission.,The UAV shall send the Pilot real-time information about any malfunctions that occurr.,Conflict,590,2
The UAV shall send the Pilot real-time information about directions that impact the mission.,The UAV shall send the Pilot only real-time information about malfunctions that impact the mission.,Conflict,590,3
The UAV shall send the Pilot real-time information about directions that impact the mission.,"The UAV shall send the Pilot information with no more than 3-second delay, about malfunctions that impact the mission.",Conflict,590,4
The UAV shall send the Pilot real-time information about directions that impact the mission.,The UAV video stream shall have 720p resolution and frame rate. ,Neutral,590,5
The UAV shall send the Pilot real-time information about directions that impact the mission.,The Viewer shall connect with the custom communication wireless network provided by the Aviary SoS.,Neutral,590,6
The UAV shall detect instances of Pilot communication loss and either wait for communication or resume and attempt to hover in position until communication is reestablished.,The UAV shall detect instances of Pilot communication loss and upon doing so wait for communication to resume and attempt to hover in position until any communication is reestablished.,Conflict,591,1
The UAV shall detect instances of Pilot communication loss and either wait for communication or resume and attempt to hover in position until communication is reestablished.,The UAV detect instances of Pilot communication loss and either wait for communication to resume or attempt to hover in position until communication is reestablished.,Conflict,591,2
The UAV shall detect instances of Pilot communication loss and either wait for communication or resume and attempt to hover in position until communication is reestablished.,"After detecting any instances of Pilot communication loss, the UAV shall wait for resumed communication and in the meanwhile attempt to hover in position until communication is reestablished.",Conflict,591,3
The UAV shall detect instances of Pilot communication loss and either wait for communication or resume and attempt to hover in position until communication is reestablished.,The UAV shall detect instances of Pilot communication loss.  It shall wait for communication to resume and continue along its pre-existing path until communication is reestablished.,Conflict,591,4
The UAV shall detect instances of Pilot communication loss and either wait for communication or resume and attempt to hover in position until communication is reestablished.,The UAV shall be capable of flying above the average 70 story structure,Neutral,591,5
The UAV shall detect instances of Pilot communication loss and either wait for communication or resume and attempt to hover in position until communication is reestablished.,The Aviary shall support autonomous mission plans as well as Pilot-directed flight.,Neutral,591,6
"The UAB, when a button pressed, shall send the Pilot the power and estimated flight time remaining.",The UAB shall in a timely manner send the Pilot the power and estimated flight time remaining.,Conflict,592,1
"The UAB, when a button pressed, shall send the Pilot the power and estimated flight time remaining.",The UAB shall send the Pilot the power and estimated flight time remaining when power is low.,Conflict,592,2
"The UAB, when a button pressed, shall send the Pilot the power and estimated flight time remaining.",The UAB shall every now and then send power and estimated flight time remaining information to the pilot.,Conflict,592,3
"The UAB, when a button pressed, shall send the Pilot the power and estimated flight time remaining.","The UAV shall send the Pilot the power and estimated flight time remaining, at no more than 30-second intervals.",Conflict,592,4
"The UAB, when a button pressed, shall send the Pilot the power and estimated flight time remaining.",These are the vendor requirements for the Aviary System of Systems. ,Neutral,592,5
"The UAB, when a button pressed, shall send the Pilot the power and estimated flight time remaining.",The UAV visual feed may include a night time IR camera capability. ,Neutral,592,6
The UAV shall communicate with the Pilot Controller and a maximum of at most 4 Viewers.,The UAV shall be able to communicate with the Pilot Controller and a maximum of at least 4 Viewers.,Conflict,593,1
The UAV shall communicate with the Pilot Controller and a maximum of at most 4 Viewers.,The UAV shall communicate with the Pilot Controller or a maximum of no more than 4 Viewers.,Conflict,593,2
The UAV shall communicate with the Pilot Controller and a maximum of at most 4 Viewers.,The UAV shall communicate with the Pilot Controller and a maximum of 4 Viewers.,Conflict,593,3
The UAV shall communicate with the Pilot Controller and a maximum of at most 4 Viewers.,The UAV shall communicate with the Pilot Controller and a maximum of at least 6 Viewers.,Conflict,593,4
The UAV shall communicate with the Pilot Controller and a maximum of at most 4 Viewers.,The UAV shall be able to autonomously a flight plan consisting of a set of waypoints.,Neutral,593,5
The UAV shall communicate with the Pilot Controller and a maximum of at most 4 Viewers.,Remote viewer navigation shall be enabled through video streaming by no more than four operaters.,Neutral,593,6
The camera shall be able to point directly underneath the Hummingbird and to at most 60 degrees in all directions from pointing directly down.,The camera shall be able to point directly under the Hummingbird and to rotate at least 60 degrees in all directions from pointing directly down.,Conflict,594,1
The camera shall be able to point directly underneath the Hummingbird and to at most 60 degrees in all directions from pointing directly down.,The camera shall be able to point directly underneath the Hummingbird and to at least 160 degrees in all directions from pointing directly down.,Conflict,594,2
The camera shall be able to point directly underneath the Hummingbird and to at most 60 degrees in all directions from pointing directly down.,The camera shall be able to point directly underneath the Hummingbird as well as at least 60 degrees in all other relative directions.,Conflict,594,3
The camera shall be able to point directly underneath the Hummingbird and to at most 60 degrees in all directions from pointing directly down.,The camera shall be able to point directly underneath the Hummingbird and to at least 90 degrees in all directions from pointing directly down.,Conflict,594,4
The camera shall be able to point directly underneath the Hummingbird and to at most 60 degrees in all directions from pointing directly down.,The UAV shall be able to fly above an above average 70 story building. ,Neutral,594,5
The camera shall be able to point directly underneath the Hummingbird and to at most 60 degrees in all directions from pointing directly down.,The Aviary shall support both autonomous missions and direct Pilot flight.,Neutral,594,6
The UAV shall be able to periodically transmit video feed to the Pilot and up to 4 separate UAV Viewer devices.,The UAV shall be able to concurrently transmit video to the Pilot and up to 4 different UAV Viewer devices.,Conflict,595,1
The UAV shall be able to periodically transmit video feed to the Pilot and up to 4 separate UAV Viewer devices.,The UAV shall be able to simultaneously transmit video feed to the Pilot or up to 2 separate UAV Viewer devices.,Conflict,595,2
The UAV shall be able to periodically transmit video feed to the Pilot and up to 4 separate UAV Viewer devices.,The UAV must be able to simultaneously transmit video to the Pilot and up to 4 separate UAV Viewer devices.,Conflict,595,3
The UAV shall be able to periodically transmit video feed to the Pilot and up to 4 separate UAV Viewer devices.,The UAV shall be able to simultaneously transmit video feed to the Pilot and up to 6 separate UAV Viewer devices.,Conflict,595,4
The UAV shall be able to periodically transmit video feed to the Pilot and up to 4 separate UAV Viewer devices.,The aircraft shall be known as the Hummingbird.,Neutral,595,5
The UAV shall be able to periodically transmit video feed to the Pilot and up to 4 separate UAV Viewer devices.,A single adult shall be able to lift and carry the UAV.,Neutral,595,6
The UAV audio feed shall be free of motion artifacts for slow and moderate speed elements in its visual field.,The UAV visual feed has to be free of motion artifacts for slow and moderate speed elements in its visual field.,Conflict,596,1
The UAV audio feed shall be free of motion artifacts for slow and moderate speed elements in its visual field.,The UAV visual feed shall be free of motion artifacts for moderate speed elements in its visual field.,Conflict,596,2
The UAV audio feed shall be free of motion artifacts for slow and moderate speed elements in its visual field.,The UAV visual feed shall have no motion artifacts for slow and moderate speed elements in its visual field.,Conflict,596,3
The UAV audio feed shall be free of motion artifacts for slow and moderate speed elements in its visual field.,The UAV visual feed shall be free of motion artifacts for elements in its visual field that move at no more than 44 feet per second.,Conflict,596,4
The UAV audio feed shall be free of motion artifacts for slow and moderate speed elements in its visual field.,Most UAV data transmission shall be secure against unauthorized access.,Neutral,596,5
The UAV audio feed shall be free of motion artifacts for slow and moderate speed elements in its visual field.,The Aviary shall provide a remote surveillance from the air of a location within 20 miles of the Hummingbird.,Neutral,596,6
The UAV visual feed should include a morning time IR camera capability,night time IR camera capability needs to be included in the UAV visual feed,Conflict,597,1
The UAV visual feed should include a morning time IR camera capability,The UAV visual feed may include a night time IR camera capability,Conflict,597,2
The UAV visual feed should include a morning time IR camera capability,The UAV visual feed should include a night time IR camera as well as normal camera,Conflict,597,3
The UAV visual feed should include a morning time IR camera capability,"The UAV visual feed should include a night time ""Star Light Scope"" camera capability",Conflict,597,4
The UAV visual feed should include a morning time IR camera capability,The UAV is capable of automatically planning a flight consisting of a series of waypoints within its range and flight capability.,Neutral,597,5
The UAV visual feed should include a morning time IR camera capability,The Pilot controller shall be able to manually pilot the Hummingbird to return to its starting position.,Neutral,597,6
Two adults are required to carry the UAV,One adult is sufficient to lift the UAV,Conflict,598,1
Two adults are required to carry the UAV,Two adults shall be able to lift and carry the UAV.,Conflict,598,2
Two adults are required to carry the UAV,A single adult should be able to lift and carry the UAV by themselves.,Conflict,598,3
Two adults are required to carry the UAV,"A single adult, who is able to lift 40 or more pounds, shall be able to lift and carry the UAV.",Conflict,598,4
Two adults are required to carry the UAV,The UAV may transmit data to unknown devices,Neutral,598,5
Two adults are required to carry the UAV,"The Pilot Controller shall be able to define, upload, start, and end a flight plan to the Hummingbird consisting of a set of waypoints within the Hummingbird's flight envelope.",Neutral,598,6
The UAV takes over 3 hours to charge partially,The UAV takes under 3 hours to charge completely,Conflict,599,1
The UAV takes over 3 hours to charge partially,The UAV shall fully charge in at least 3 hours.,Conflict,599,2
The UAV takes over 3 hours to charge partially,The UAV shall fully charge in no more than 3 hours.,Conflict,599,3
The UAV takes over 3 hours to charge partially,The UAV shall fully charge in less than 4 hours.,Conflict,599,4
The UAV takes over 3 hours to charge partially,The Pilot shall be able to fly the UAV in all directions with respect to the UAV's FPV.,Neutral,599,5
The UAV takes over 3 hours to charge partially,"TheAviary is a system of systems consisting of the Bird Feeder pilot controller, the Hummingbird UAV, and up to 4 smartphone or computer viewing apps.",Neutral,599,6
The UAV shall be invisible to observers to at least 100m in daylight and 25m at night.,The UAV has to be visible to observers to at least 100m during the day and 25m at night.,Conflict,600,1
The UAV shall be invisible to observers to at least 100m in daylight and 25m at night.,The UAV shall be visible to observers to at least 25m in daylight and 100m at night.,Conflict,600,2
The UAV shall be invisible to observers to at least 100m in daylight and 25m at night.,The UAV shall be visible to outside observers from at least 100m distance in daylight and 25m distance at night.,Conflict,600,3
The UAV shall be invisible to observers to at least 100m in daylight and 25m at night.,The UAV shall be visible to observers to at least 150m in daylight and 37m at night.,Conflict,600,4
The UAV shall be invisible to observers to at least 100m in daylight and 25m at night.,The UAV video feed shall have 1280 x 1080 resolution and frame rate.,Neutral,600,5
The UAV shall be invisible to observers to at least 100m in daylight and 25m at night.,"The UAV shall support a stealth mode in which it emits all light during flight, which may be enabled or disabled from the Pilot control. ",Neutral,600,6
"The UAV shall support a stealth mode in which it emits abundant light during flight, which may not be enabled or disabled from the Pilot control.","The UAV shall support a stealth mode in which it emits no light during flight, which may be controlled from the Pilot control.",Conflict,601,1
"The UAV shall support a stealth mode in which it emits abundant light during flight, which may not be enabled or disabled from the Pilot control.","The UAV shall support a stealth mode in which it emits no light during flight, which may be enabled or disabled automatically.",Conflict,601,2
"The UAV shall support a stealth mode in which it emits abundant light during flight, which may not be enabled or disabled from the Pilot control.","The UAV supports a ""stealth mode"" in which it emits no light during flight, at the discretion of the Pilot control.",Conflict,601,3
